blockchain,address,date,generatedRewards,generatedCommission,action,tags,asset,hash
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-28,0.0011899876832995651,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674950399.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-28,0,0.25935092812535165,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1674950399.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-28,2.3159356632200457e-07,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1674950399.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-28,0,5.97933076730144,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1674950399.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-28,0.0012420523749268615,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1674950399.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-01-28,0,4146.600977849998,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1674950399.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-28,0,1.8148010642714947,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1674950399.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-28,0.0012373815776329867,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1674950399.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-28,0,64.40428254233956,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1674950399.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-28,5.761239992522968e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1674950399.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-28,0,308.54321556274414,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1674950399.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-28,68.7120266099949,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1674950399.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-01-28,0,395.46280181929205,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1674950399.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-28,0.001023,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,3446CDB061879945EAFEBA4556E81FD358933B64B7B38EC4019C5E63F0FFAE7B
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-28,0,1142.525536,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,3446CDB061879945EAFEBA4556E81FD358933B64B7B38EC4019C5E63F0FFAE7B
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-01-27,29.78020988697243,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674863999.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-27,0,13.371523863386154,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1674863999.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-27,0.0011912083954788977,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674863999.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-27,0,-6.845212557486803,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1674863999.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-27,-6.391646606835991e-06,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1674863999.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-27,0,6.817891544561506,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1674863999.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-27,0.0012436140997806506,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1674863999.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-01-27,0,4159.125810731956,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1674863999.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-27,0,1.8219845518867224,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1674863999.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-27,0.0012420118666508352,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1674863999.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-27,0,64.58506149973488,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1674863999.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-27,5.777362121931352e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1674863999.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-27,0,311.5529044689255,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1674863999.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-27,69.38661430600929,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1674863999.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-01-27,0,396.9502659964838,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1674863999.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-27,0.001034,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,16C548EA57EAC076AADEF5DA570336E385B14AAD5C9F915B3657CA707B1E2550
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-27,0,1153.916975,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,16C548EA57EAC076AADEF5DA570336E385B14AAD5C9F915B3657CA707B1E2550
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-01-26,30.275035452949524,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674777599.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-26,0,13.583594443955064,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1674777599.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-26,0.0012110014181180304,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674777599.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-26,0,3.952976802842885,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1674777599.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-26,3.345615210863997e-06,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1674777599.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-26,0,6.927726156493425,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1674777599.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-26,0.001263648558861576,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1674777599.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-01-26,0,4214.599676287216,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1674777599.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-26,0,1.8634766499182134,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1674777599.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-26,0.0012702359172364376,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1674777599.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-26,0,65.47237240072334,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1674777599.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-26,5.85676147199463e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1674777599.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-26,0,321.77392953754423,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1674777599.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-26,71.64708094273377,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1674777599.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-01-26,0,402.40608704618836,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1674777599.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-26,0.001037,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,CC060078D3602123CE9FED04F206E588451AFF837FB5F63C2FF7ED60DF45E22E
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-26,0,1155.651559,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,CC060078D3602123CE9FED04F206E588451AFF837FB5F63C2FF7ED60DF45E22E
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-01-25,29.982483592222213,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674691199.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-25,0,13.439166007547856,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1674691199.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-25,0.00119929934368885,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674691199.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-25,0,1.1017477453787328,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1674691199.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-25,9.962143824000123e-07,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1674691199.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-25,0,6.863699086648345,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1674691199.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-25,0.0012519697319694387,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1674691199.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-01-25,0,4187.108233942383,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1674691199.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-25,0,1.8291416109619885,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1674691199.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-25,0.001250662852184585,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1674691199.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-25,0,65.02243157273828,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1674691199.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-25,5.816514938288293e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1674691199.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-25,0,320.5020779997635,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1674691199.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-25,71.21426755740738,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1674691199.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-01-25,0,399.05673799140885,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1674691199.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-25,0.001032,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,E24C4022F6C02921BB993FCE09D053ED3B4772B21F1D4CD17FA4F61557BACE06
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-25,0,1150.218787,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,E24C4022F6C02921BB993FCE09D053ED3B4772B21F1D4CD17FA4F61557BACE06
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-01-24,29.60899733942032,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674604799.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-24,0,13.256635116416811,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1674604799.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-24,0.0011843598935768168,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674604799.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-24,0,5.233243582977891,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1674604799.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-24,4.706916031799978e-06,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1674604799.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-24,0,6.7779770308881995,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1674604799.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-24,0.0012363540806247329,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1674604799.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-01-24,0,4133.052009578758,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1674604799.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-24,0,1.804626617592156,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1674604799.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-24,0.0012349212350429735,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1674604799.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-24,0,64.24629369029701,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1674604799.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-24,5.747086867884518e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1674604799.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-24,0,312.8071452076416,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1674604799.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-24,69.03920384428977,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1674604799.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-01-24,0,395.16519451577904,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1674604799.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-24,0.001017,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,5384A680F5DF85F8B98D95BACAB0E6BF3C41C7FC013034BD189BB0F664BF1D0B
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-01-24,0,1132.813887,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,5384A680F5DF85F8B98D95BACAB0E6BF3C41C7FC013034BD189BB0F664BF1D0B
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-01-23,29.026719154842375,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674518399.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-23,0,12.988355292395472,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1674518399.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-01-23,0.0011610687661937336,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1674518399.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-23,0,1.4692194982439577,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1674518399.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-01-23,1.2838365642280109e-06,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1674518399.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-23,0,6.643101312185645,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1674518399.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-01-23,0.001211820499507332,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1674518399.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-01-23,0,4054.2897601993486,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1674518399.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-23,0,1.783260811778277,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1674518399.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-01-23,0.0012203005759945371,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1674518399.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-23,0,62.77768106625497,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1674518399.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-01-23,5.615713627271681e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1674518399.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-23,0,300.9185893578491,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1674518399.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-01-23,66.38032721927452,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1674518399.0
